time,open,high,low,close,Fast_MA,Slow_MA,Crossover,Bias,Market_bias,ltf_bias,Range,Entry,Level,SL,TP
2025-01-16 16:00:00,0.55912,0.56233,0.55875,0.56127,0.5606051999999999,0.5655629333333333,0.0,Bearish,Bullish,Bullish,0.007620399999999972,,,,
2025-01-16 20:00:00,0.56125,0.5615,0.56038,0.56059,0.5605595999999999,0.5654419333333333,0.0,Bearish,Bullish,Bullish,0.00739219999999996,,,,
2025-01-17 00:00:00,0.56024,0.56133,0.56011,0.56098,0.5604228,0.5653126666666667,0.0,Bearish,Bullish,Bullish,0.006883199999999978,,,,
2025-01-17 04:00:00,0.56103,0.5615,0.55896,0.55922,0.5603634,0.5651911333333334,0.0,Bearish,Bullish,Bullish,0.006741200000000114,,,,
2025-01-17 08:00:00,0.55922,0.56033,0.55833,0.55971,0.560273,0.5650724666666667,0.0,Bearish,Bullish,Bullish,0.0061997999999999776,,,,
2025-01-17 12:00:00,0.55973,0.5601,0.55719,0.55747,0.5601746,0.5649423333333333,0.0,Bearish,Bullish,Bullish,0.005881200000000031,,,,
2025-01-17 16:00:00,0.55747,0.56144,0.55628,0.55908,0.5599904,0.5648035333333334,0.0,Bearish,Bullish,Bullish,0.004870200000000047,Buy,0.57476,0.57176,0.5847600000000001
2025-01-17 20:00:00,0.55907,0.55947,0.5578,0.55795,0.5598000000000001,0.5646781333333333,0.0,Bearish,Bullish,Bullish,0.0036472000000000726,Buy,0.57374,0.57074,0.58374
2025-01-20 00:00:00,0.5592,0.56024,0.55745,0.56011,0.5596177999999999,0.5645273333333334,0.0,Bearish,Bullish,Bullish,0.0048040000000000305,Buy,0.57508,0.57208,0.58508
2025-01-20 04:00:00,0.56012,0.56137,0.55982,0.56056,0.5595292,0.5643907333333333,0.0,Bearish,Bullish,Bullish,0.005156599999999956,,,,
2025-01-20 08:00:00,0.56057,0.56221,0.55969,0.56002,0.559482,0.5642555333333333,0.0,Bearish,Bullish,Bullish,0.003828399999999954,Buy,0.57451,0.57151,0.58451
2025-01-20 12:00:00,0.56002,0.56596,0.55987,0.56588,0.5594182,0.5641244666666667,0.0,Bearish,Bullish,Bullish,0.0038567999999998825,Buy,0.5747,0.5717,0.5847
2025-01-20 16:00:00,0.56587,0.56793,0.56318,0.56547,0.5594598000000001,0.5640418666666667,0.0,Bearish,Bullish,Bullish,0.0032105999999999524,Buy,0.57424,0.57124,0.58424
2025-01-20 20:00:00,0.56531,0.5684,0.56514,0.56661,0.5595314,0.5639685333333333,0.0,Bearish,Bullish,Bullish,0.001956599999999975,Buy,0.57319,0.57019,0.58319
2025-01-21 00:00:00,0.56671,0.56886,0.56213,0.56389,0.5596642,0.5639036666666667,0.0,Bearish,Bullish,Bullish,0.0011860000000000204,Buy,0.57267,0.56967,0.58267
2025-01-21 04:00:00,0.56387,0.56674,0.56387,0.56401,0.5597368,0.5638197333333334,0.0,Bearish,Bullish,Bullish,0.002099799999999985,Buy,0.57372,0.57072,0.58372
2025-01-21 08:00:00,0.56403,0.56462,0.56249,0.56309,0.559812,0.5637380666666667,0.0,Bearish,Bullish,Bullish,0.00039279999999997095,,,,
2025-01-21 12:00:00,0.56312,0.56405,0.56164,0.56383,0.5598796,0.563642,0.0,Bearish,Bullish,Bullish,0.0006655999999999329,Buy,0.57262,0.56962,0.58262
2025-01-21 16:00:00,0.56386,0.567,0.56357,0.56644,0.5599582000000001,0.5635630666666667,0.0,Bearish,Bullish,Bullish,0.0005692000000000474,,,,
2025-01-21 20:00:00,0.56641,0.56795,0.56628,0.56732,0.5601092000000001,0.5634998,0.0,Bearish,Bullish,Bullish,0.0004666000000000947,,,,
2025-01-22 00:00:00,0.56754,0.56777,0.56534,0.56543,0.5602648,0.5634330666666667,0.0,Bearish,Bullish,Bullish,0.0007009999999999517,,,,
2025-01-22 04:00:00,0.5654,0.56631,0.56497,0.56607,0.5603794,0.5633492,0.0,Bearish,Bullish,Bullish,0.0018352000000000368,,,,
2025-01-22 08:00:00,0.56605,0.56799,0.56487,0.56797,0.5605048,0.5632726666666668,0.0,Bearish,Bullish,Bullish,0.0020881999999999845,,,,
2025-01-22 12:00:00,0.56798,0.56873,0.56678,0.56737,0.5606633999999999,0.5632104666666666,0.0,Bearish,Bearish,Bullish,0.003478800000000004,,,,
2025-01-22 16:00:00,0.56736,0.56762,0.5659,0.56669,0.5608354,0.5631398000000001,0.0,Bearish,Bearish,Bullish,0.0023138000000000325,,,,
2025-01-22 20:00:00,0.5667,0.56717,0.56573,0.56591,0.5610158,0.5630670666666666,0.0,Bearish,Bearish,Bullish,0.0035058000000000034,,,,
2025-01-23 00:00:00,0.56582,0.56715,0.56553,0.56647,0.5612227999999999,0.5629874666666667,0.0,Bearish,Bearish,Bullish,0.0032143999999999506,,,,
2025-01-23 04:00:00,0.56646,0.56711,0.56617,0.56644,0.5614266000000001,0.5629214666666666,0.0,Bearish,Bearish,Bullish,0.004731399999999941,,,,
2025-01-23 08:00:00,0.56643,0.56689,0.56493,0.56576,0.5616506,0.5628589333333333,0.0,Bearish,Bearish,Bullish,0.0038633999999999613,,,,
2025-01-23 12:00:00,0.56577,0.56656,0.56512,0.56635,0.561834,0.5627876666666667,0.0,Bearish,Bearish,Bullish,0.006405600000000011,,,,
2025-01-23 16:00:00,0.56639,0.56852,0.56461,0.5683,0.5620546,0.5627234,0.0,Bearish,Bearish,Bullish,0.00827319999999998,,,,
